0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.05,0.161633039360092,0.0924183815163572,0.0992892609119326,0.105348600661425,0.109051389898378,0.100100879117518,0.094987046162362,0.105458525297687
0.1,0.222707335910641,0.0860824441806903,0.0987838009166273,0.110018910493286,0.118278420044485,0.100253099675295,0.0900079466534152,0.110931602123889
0.15,0.283001619221608,0.080869778933103,0.098669613025858,0.114126143725909,0.127635582755445,0.10045743867137,0.0850693265921133,0.116423649531344
0.2,0.342319139681198,0.0766746161168134,0.0991233642812751,0.117758210259688,0.137101970276367,0.100713935041528,0.0801765251209917,0.121939015749527
0.25,0.400487087906409,0.0734040724898694,0.100307062880232,0.120982466258966,0.146673764743112,0.101022210436212,0.0753341373128662,0.127482021455869
0.3,0.457347533897551,0.0709688717638397,0.102366978885903,0.123859093098148,0.156350597147665,0.101382084418605,0.0705475874154556,0.13305708621114
0.35,0.512757427038242,0.0692833446038145,0.105433644227277,0.126441097361698,0.166135547338136,0.101793574464632,0.0658231288513825,0.138668728459452
0.4,0.566588596095413,0.068265428628405,0.109621852699164,0.128774310844141,0.176035144018756,0.102256895962963,0.0611678442181722,0.144321565528254
0.45,0.618727749219304,0.0678366684097436,0.115030659962192,0.130897390550065,0.186059364749882,0.102772462215009,0.0565896452882538,0.150020313628337
0.5,0.669076477754423,0.0679222164694084,0.121743380557369,0.132841820425666,0.196221638047288,0.103340884159257,0.0520972722750657,0.155769787879029
0.55,0.717562994872771,0.068455868713102,0.129819541520343,0.134632310600527,0.206544947591489,0.103962358198854,0.0476985441182862,0.16157491587211
0.6,0.764145340854027,0.0693861197163196,0.139294142781054,0.136278556705861,0.217061135068357,0.104637007908789,0.0434010922411502,0.167440647889851
0.65,0.808791342196451,0.0706646383117344,0.150187515906646,0.137787652438144,0.227798464898243,0.105365483741486,0.0392145817189852,0.173372129072815
0.7,0.851481305788913,0.0722451003998551,0.162501822823264,0.139170795666385,0.238783102337905,0.106148530071927,0.0351497058273659,0.179374791881213
0.75,0.892208018910899,0.0740831889490256,0.176221055816061,0.140443288432132,0.250039113480504,0.10698698519764,0.0312181860421141,0.185454356094908
0.8,0.930976749232505,0.0761365939954258,0.191311037529192,0.141624536949467,0.261588465255605,0.107881781338707,0.0274327720392981,0.191616828813407
0.85,0.96780524481444,0.0783650126430707,0.207719420965817,0.14273805160501,0.273451025429179,0.108833944637764,0.0238072416952334,0.19786850445587
0.9,1.00272372538302,0.0807301526907307,0.225375684366291,0.143811456494414,0.285644596572263,0.109844592515216,0.0203563889520822,0.204215962955129
0.95,1.03577361502931,0.0831990291075169,0.24419315528689,0.144875279822266,0.298189063218696,0.110914643954473,0.0170948524783454,0.210665859550683
1,1.06700637709852,0.085749331363803,0.264080360394195,0.145955613386261,0.311097708254233,0.112045488647473,0.0140408345633114,0.217225404441835
1.05,1.09647943878445,0.0883611190445211,0.28493981701938,0.147081623301862,0.324377433137754,0.11323874780645,0.0112150125090773,0.223902313742328
1.1,1.12425466604047,0.0910151870919326,0.306666236688784,0.148288570981032,0.338033080189952,0.114495897953999,0.00863875397416045,0.230704571233365
1.15,1.1503983635795,0.0936930658056285,0.329146525123916,0.149617813132235,0.352067432593334,0.115818270923066,0.00633411697349841,0.23764042836361
1.2,1.174981274874,0.0963770208425293,0.352259782241454,0.151116801760434,0.36648121439222,0.117207053856959,0.00432384987844908,0.244718404249184
1.25,1.19807858215599,0.0990500532168851,0.375877302153243,0.152839084167092,0.381273090492741,0.118663289209339,0.00263139141679061,0.251947285673672
1.3,1.21976990641705,0.101695899300275,0.399862573166298,0.154844302950172,0.396439666662844,0.120187874744227,0.00128087067272144,0.259336127088118
1.35,1.24013838120914,0.104300456513148,0.424076812013024,0.157193332978204,0.411975603289043,0.121781624876876,0.000297302455357654,0.266894208297924
1.4,1.2592653643053,0.106858157109312,0.448408695128438,0.159927491600025,0.427869448757322,0.123445686037915,-0.000290629215604558,0.274631281267234
1.45,1.27723137457251,0.109364600187999,0.472754571956185,0.16308818037429,0.444103545174442,0.125181191053619,-0.000451740875874517,0.282557702012717
1.5,1.2941155914489,0.11181538935494,0.497014039631598,0.166716004230101,0.46065978906194,0.126989023143014,-0.000154872147300671,0.290683891623634
1.55,1.30999572493788,0.114206314072825,0.521090571658238,0.170850022426575,0.477519858083662,0.128869817091166,0.000631053068090639,0.299020310426246
1.6,1.32494801560814,0.116533349661303,0.544891517907887,0.17552774855285,0.49466521104576,0.130823959249185,0.0019370265880952,0.307577457983815
1.65,1.33904723459364,0.118792657296986,0.568328104620553,0.180785150528077,0.512077087896693,0.13285158753422,0.00379395595033089,0.316365873096602
1.7,1.35236668359361,0.120980584013446,0.591315434404467,0.186656650601426,0.529736509727229,0.134952591429464,0.00623266441223771,0.325396133801871
1.75,1.36497721894477,0.123094826385044,0.613779453594831,0.193169471835624,0.547622902693719,0.13712673197547,0.00928458706998539,0.334678916294233
1.8,1.37694194117035,0.125137467200461,0.635678165776309,0.200328571583973,0.565709206774172,0.139373973435562,0.0129840878601921,0.344225256392428
1.85,1.38831883361434,0.127109944242326,0.656973409128637,0.208138289452803,0.583968184982148,0.141693982719792,0.0173649974886424,0.354046136296684
